method,run_pair,pairwise_ARI
Seurat,run13_vs_run30,0.998179843694053
Seurat,run13_vs_run31,0.994429006274474
Seurat,run13_vs_run32,0.952361636249774
Seurat,run13_vs_run33,0.998601253148603
Seurat,run13_vs_run34,0.997739986486507
Seurat,run13_vs_run35,0.998179843694053
Seurat,run13_vs_run36,0.997739986486507
Seurat,run13_vs_run37,0.99957869547608
Seurat,run13_vs_run38,1
Seurat,run13_vs_run39,0.99957869547608
Seurat,run13_vs_run40,0.997694850386276
Seurat,run13_vs_run41,0.99957869547608
Seurat,run13_vs_run42,0.99957869547608
Seurat,run13_vs_run43,0.994903194598185
Seurat,run13_vs_run44,1
Seurat,run13_vs_run45,1
Seurat,run13_vs_run46,0.935499343424471
Seurat,run13_vs_run47,1
Seurat,run13_vs_run48,1
Seurat,run13_vs_run49,0.998179843694053
Seurat,run13_vs_run50,0.999092868119835
Seurat,run13_vs_run51,0.998179843694053
Seurat,run13_vs_run52,0.998601253148603
Seurat,run13_vs_run53,0.99957869547608
Seurat,run13_vs_run54,1
Seurat,run13_vs_run55,0.998601253148603
Seurat,run13_vs_run56,0.951817760899438
Seurat,run13_vs_run57,0.99957869547608
Seurat,run13_vs_run58,0.997739986486507
Seurat,run13_vs_run59,0.94940757154925
Seurat,run13_vs_run60,0.998601253148603
Seurat,run13_vs_run61,0.951459196154137
Seurat,run13_vs_run62,0.99592434607097
Seurat,run13_vs_run63,0.950438946219212
Seurat,run13_vs_run64,1
Seurat,run13_vs_run65,0.998601253148603
Seurat,run13_vs_run66,0.997739986486507
Seurat,run13_vs_run67,0.99671576990057
Seurat,run13_vs_run68,0.998601253148603
Seurat,run13_vs_run69,0.998601253148603
Seurat,run13_vs_run70,0.994901803767524
Seurat,run13_vs_run71,0.976085323008222
Seurat,run13_vs_run72,1
Seurat,run13_vs_run73,0.945703430936466
Seurat,run13_vs_run74,0.998179843694053
Seurat,run13_vs_run75,0.950983218725675
Seurat,run13_vs_run76,1
Seurat,run13_vs_run77,0.950438946219212
Seurat,run13_vs_run78,0.997739986486507
Seurat,run13_vs_run79,0.942097806947699
Seurat,run13_vs_run80,0.99957869547608
Seurat,run13_vs_run81,0.99957869547608
Seurat,run13_vs_run82,0.998601253148603
Seurat,run13_vs_run83,0.997739986486507
Seurat,run13_vs_run84,0.99957869547608
Seurat,run13_vs_run85,0.998601253148603
Seurat,run13_vs_run86,0.99957869547608
Seurat,run13_vs_run87,0.950983218725675
Seurat,run13_vs_run88,0.998179843694053
Seurat,run13_vs_run89,0.950438946219212
Seurat,run13_vs_run90,0.998601253148603
Seurat,run13_vs_run91,1
Seurat,run13_vs_run92,0.99957869547608
Seurat,run13_vs_run93,0.997318580318444
Seurat,run13_vs_run94,0.950438946219212
Seurat,run13_vs_run95,1
Seurat,run13_vs_run96,0.998179843694053
Seurat,run13_vs_run97,1
Seurat,run13_vs_run98,0.998179843694053
Seurat,run13_vs_run99,0.950438946219212
Seurat,run14_vs_run15,0.948225615872638
Seurat,run14_vs_run16,0.996347331014247
Seurat,run14_vs_run17,0.997149475705463
Seurat,run14_vs_run18,0.997149475705463
Seurat,run14_vs_run19,0.996347331014247
Seurat,run14_vs_run20,0.99592581905393
Seurat,run14_vs_run21,0.996347331014247
Seurat,run14_vs_run22,0.996347331014247
Seurat,run14_vs_run23,0.996347331014247
Seurat,run14_vs_run24,0.994156638130054
Seurat,run14_vs_run25,0.996347331014247
Seurat,run14_vs_run26,0.997318580526135
Seurat,run14_vs_run27,0.996347331014247
Seurat,run14_vs_run28,0.996347331014247
Seurat,run14_vs_run29,0.998174786944841
Seurat,run14_vs_run30,0.99592581905393
Seurat,run14_vs_run31,0.9966763159289
Seurat,run14_vs_run32,0.950142932861431
Seurat,run14_vs_run33,0.996347331014247
Seurat,run14_vs_run34,1
Seurat,run14_vs_run35,0.99592581905393
Seurat,run14_vs_run36,1
Seurat,run14_vs_run37,0.997318580526135
Seurat,run14_vs_run38,0.997739986486507
Seurat,run14_vs_run39,0.997318580526135
Seurat,run14_vs_run40,0.997149475705463
Seurat,run14_vs_run41,0.997318580526135
Seurat,run14_vs_run42,0.997318580526135
Seurat,run14_vs_run43,0.992646088355645
Seurat,run14_vs_run44,0.997739986486507
Seurat,run14_vs_run45,0.997739986486507
Seurat,run14_vs_run46,0.937634259629668
Seurat,run14_vs_run47,0.997739986486507
Seurat,run14_vs_run48,0.997739986486507
Seurat,run14_vs_run49,0.99592581905393
Seurat,run14_vs_run50,0.998544718598604
Seurat,run14_vs_run51,0.99592581905393
Seurat,run14_vs_run52,0.996347331014247
Seurat,run14_vs_run53,0.997318580526135
Seurat,run14_vs_run54,0.997739986486507
Seurat,run14_vs_run55,0.996347331014247
Seurat,run14_vs_run56,0.949598511223932
Seurat,run14_vs_run57,0.997318580526135
Seurat,run14_vs_run58,1
Seurat,run14_vs_run59,0.947198694591498
Seurat,run14_vs_run60,0.996347331014247
Seurat,run14_vs_run61,0.950887913902828
Seurat,run14_vs_run62,0.998174786944841
Seurat,run14_vs_run63,0.948225615872638
Seurat,run14_vs_run64,0.997739986486507
Seurat,run14_vs_run65,0.996347331014247
Seurat,run14_vs_run66,1
Seurat,run14_vs_run67,0.994452981013774
Seurat,run14_vs_run68,0.996347331014247
Seurat,run14_vs_run69,0.996347331014247
Seurat,run14_vs_run70,0.992644078502016
Seurat,run14_vs_run71,0.975599182265533
Seurat,run14_vs_run72,0.997739986486507
Seurat,run14_vs_run73,0.943477615589082
Seurat,run14_vs_run74,0.99592581905393
Seurat,run14_vs_run75,0.948770435503663
Seurat,run14_vs_run76,0.997739986486507
Seurat,run14_vs_run77,0.948225615872638
Seurat,run14_vs_run78,1
Seurat,run14_vs_run79,0.944215138069376
Seurat,run14_vs_run80,0.997318580526135
Seurat,run14_vs_run81,0.997318580526135
Seurat,run14_vs_run82,0.996347331014247
Seurat,run14_vs_run83,1
Seurat,run14_vs_run84,0.997318580526135
Seurat,run14_vs_run85,0.996347331014247
Seurat,run14_vs_run86,0.997318580526135
Seurat,run14_vs_run87,0.948770435503663
Seurat,run14_vs_run88,0.99592581905393
Seurat,run14_vs_run89,0.948225615872638
Seurat,run14_vs_run90,0.996347331014247
Seurat,run14_vs_run91,0.997739986486507
Seurat,run14_vs_run92,0.997318580526135
Seurat,run14_vs_run93,0.999577871720683
Seurat,run14_vs_run94,0.948225615872638
Seurat,run14_vs_run95,0.997739986486507
Seurat,run14_vs_run96,0.99592581905393
Seurat,run14_vs_run97,0.997739986486507
Seurat,run14_vs_run98,0.99592581905393
Seurat,run14_vs_run99,0.948225615872638
Seurat,run15_vs_run16,0.951753148824276
Seurat,run15_vs_run17,0.950852039632679
Seurat,run15_vs_run18,0.950852039632679
Seurat,run15_vs_run19,0.951753148824276
Seurat,run15_vs_run20,0.951923743088762
Seurat,run15_vs_run21,0.951753148824276
Seurat,run15_vs_run22,0.951753148824276
Seurat,run15_vs_run23,0.951753148824276
Seurat,run15_vs_run24,0.951958358924556
Seurat,run15_vs_run25,0.951753148824276
Seurat,run15_vs_run26,0.95060959691997
Seurat,run15_vs_run27,0.951753148824276
Seurat,run15_vs_run28,0.951753148824276
Seurat,run15_vs_run29,0.949700825087878
Seurat,run15_vs_run30,0.951923743088762
Seurat,run15_vs_run31,0.948292950210194
Seurat,run15_vs_run32,0.997945338888578
Seurat,run15_vs_run33,0.951753148824276
Seurat,run15_vs_run34,0.948225615872638
Seurat,run15_vs_run35,0.951923743088762
Seurat,run15_vs_run36,0.948225615872638
Seurat,run15_vs_run37,0.95060959691997
Seurat,run15_vs_run38,0.950438946219212
Seurat,run15_vs_run39,0.95060959691997
Seurat,run15_vs_run40,0.950852039632679
Seurat,run15_vs_run41,0.95060959691997
Seurat,run15_vs_run42,0.95060959691997
Seurat,run15_vs_run43,0.95296802699724
Seurat,run15_vs_run44,0.950438946219212
Seurat,run15_vs_run45,0.950438946219212
Seurat,run15_vs_run46,0.983384336279252
Seurat,run15_vs_run47,0.950438946219212
Seurat,run15_vs_run48,0.950438946219212
Seurat,run15_vs_run49,0.951923743088762
Seurat,run15_vs_run50,0.949539734142426
Seurat,run15_vs_run51,0.951923743088762
Seurat,run15_vs_run52,0.951753148824276
Seurat,run15_vs_run53,0.95060959691997
Seurat,run15_vs_run54,0.950438946219212
Seurat,run15_vs_run55,0.951753148824276
Seurat,run15_vs_run56,0.998701557456394
Seurat,run15_vs_run57,0.95060959691997
Seurat,run15_vs_run58,0.948225615872638
Seurat,run15_vs_run59,0.999024555323077
Seurat,run15_vs_run60,0.951753148824276
Seurat,run15_vs_run61,0.997105733050626
Seurat,run15_vs_run62,0.949700825087878
Seurat,run15_vs_run63,1
Seurat,run15_vs_run64,0.950438946219212
Seurat,run15_vs_run65,0.951753148824276
Seurat,run15_vs_run66,0.948225615872638
Seurat,run15_vs_run67,0.951653255260289
Seurat,run15_vs_run68,0.951753148824276
Seurat,run15_vs_run69,0.951753148824276
Seurat,run15_vs_run70,0.952625682980893
Seurat,run15_vs_run71,0.928056762724547
Seurat,run15_vs_run72,0.950438946219212
Seurat,run15_vs_run73,0.990015489296936
Seurat,run15_vs_run74,0.951923743088762
Seurat,run15_vs_run75,0.999243272417313
Seurat,run15_vs_run76,0.950438946219212
Seurat,run15_vs_run77,1
Seurat,run15_vs_run78,0.948225615872638
Seurat,run15_vs_run79,0.989198439965526
Seurat,run15_vs_run80,0.95060959691997
Seurat,run15_vs_run81,0.95060959691997
Seurat,run15_vs_run82,0.951753148824276
Seurat,run15_vs_run83,0.948225615872638
Seurat,run15_vs_run84,0.95060959691997
Seurat,run15_vs_run85,0.951753148824276
Seurat,run15_vs_run86,0.95060959691997
Seurat,run15_vs_run87,0.999243272417313
Seurat,run15_vs_run88,0.951923743088762
Seurat,run15_vs_run89,1
Seurat,run15_vs_run90,0.951753148824276
Seurat,run15_vs_run91,0.950438946219212
Seurat,run15_vs_run92,0.95060959691997
Seurat,run15_vs_run93,0.948396709117046
Seurat,run15_vs_run94,1
Seurat,run15_vs_run95,0.950438946219212
Seurat,run15_vs_run96,0.951923743088762
Seurat,run15_vs_run97,0.950438946219212
Seurat,run15_vs_run98,0.951923743088762
Seurat,run15_vs_run99,1
Seurat,run16_vs_run17,0.999093854172511
Seurat,run16_vs_run18,0.999093854172511
Seurat,run16_vs_run19,1
Seurat,run16_vs_run20,0.999578101811737
Seurat,run16_vs_run21,1
Seurat,run16_vs_run22,1
Seurat,run16_vs_run23,1
Seurat,run16_vs_run24,0.997810491711086
Seurat,run16_vs_run25,1
Seurat,run16_vs_run26,0.998179843795691
Seurat,run16_vs_run27,1
Seurat,run16_vs_run28,1
Seurat,run16_vs_run29,0.997313310138654
Seurat,run16_vs_run30,0.999578101811737
Seurat,run16_vs_run31,0.995815886708137
Seurat,run16_vs_run32,0.950983970068319
Seurat,run16_vs_run33,1
Seurat,run16_vs_run34,0.996347331014247
Seurat,run16_vs_run35,0.999578101811737
Seurat,run16_vs_run36,0.996347331014247
Seurat,run16_vs_run37,0.998179843795691
Seurat,run16_vs_run38,0.998601253148603
Seurat,run16_vs_run39,0.998179843795691
Seurat,run16_vs_run40,0.999093854172511
Seurat,run16_vs_run41,0.998179843795691
Seurat,run16_vs_run42,0.998179843795691
Seurat,run16_vs_run43,0.996299069085368
Seurat,run16_vs_run44,0.998601253148603
Seurat,run16_vs_run45,0.998601253148603
Seurat,run16_vs_run46,0.934106220659402
Seurat,run16_vs_run47,0.998601253148603
Seurat,run16_vs_run48,0.998601253148603
Seurat,run16_vs_run49,0.999578101811737
Seurat,run16_vs_run50,0.997697107991184
Seurat,run16_vs_run51,0.999578101811737
Seurat,run16_vs_run52,1
Seurat,run16_vs_run53,0.998179843795691
Seurat,run16_vs_run54,0.998601253148603
Seurat,run16_vs_run55,1
Seurat,run16_vs_run56,0.950439705500723
Seurat,run16_vs_run57,0.998179843795691
Seurat,run16_vs_run58,0.996347331014247
Seurat,run16_vs_run59,0.950717387604507
Seurat,run16_vs_run60,1
Seurat,run16_vs_run61,0.950084422308413
Seurat,run16_vs_run62,0.997313310138654
Seurat,run16_vs_run63,0.951753148824276
Seurat,run16_vs_run64,0.998601253148603
Seurat,run16_vs_run65,1
Seurat,run16_vs_run66,0.996347331014247
Seurat,run16_vs_run67,0.995314978108964
Seurat,run16_vs_run68,1
Seurat,run16_vs_run69,1
Seurat,run16_vs_run70,0.996298058041077
Seurat,run16_vs_run71,0.974794144165014
Seurat,run16_vs_run72,0.998601253148603
Seurat,run16_vs_run73,0.94432073566892
Seurat,run16_vs_run74,0.999578101811737
Seurat,run16_vs_run75,0.952297755240363
Seurat,run16_vs_run76,0.998601253148603
Seurat,run16_vs_run77,0.951753148824276
Seurat,run16_vs_run78,0.996347331014247
Seurat,run16_vs_run79,0.943399499819876
Seurat,run16_vs_run80,0.998179843795691
Seurat,run16_vs_run81,0.998179843795691
Seurat,run16_vs_run82,1
Seurat,run16_vs_run83,0.996347331014247
Seurat,run16_vs_run84,0.998179843795691
Seurat,run16_vs_run85,1
Seurat,run16_vs_run86,0.998179843795691
Seurat,run16_vs_run87,0.952297755240363
Seurat,run16_vs_run88,0.999578101811737
Seurat,run16_vs_run89,0.951753148824276
Seurat,run16_vs_run90,1
Seurat,run16_vs_run91,0.998601253148603
Seurat,run16_vs_run92,0.998179843795691
Seurat,run16_vs_run93,0.995925818965866
Seurat,run16_vs_run94,0.951753148824276
Seurat,run16_vs_run95,0.998601253148603
Seurat,run16_vs_run96,0.999578101811737
Seurat,run16_vs_run97,0.998601253148603
Seurat,run16_vs_run98,0.999578101811737
Seurat,run16_vs_run99,0.951753148824276
Seurat,run17_vs_run18,1
Seurat,run17_vs_run19,0.999093854172511
Seurat,run17_vs_run20,0.998671809960637
Seurat,run17_vs_run21,0.999093854172511
Seurat,run17_vs_run22,0.999093854172511
Seurat,run17_vs_run23,0.999093854172511
Seurat,run17_vs_run24,0.996902795903435
Seurat,run17_vs_run25,0.999093854172511
Seurat,run17_vs_run26,0.997273295642099
Seurat,run17_vs_run27,0.999093854172511
Seurat,run17_vs_run28,0.999093854172511
Seurat,run17_vs_run29,0.99811652363544
Seurat,run17_vs_run30,0.998671809960637
Seurat,run17_vs_run31,0.996617544064054
Seurat,run17_vs_run32,0.950083040174972
Seurat,run17_vs_run33,0.999093854172511
Seurat,run17_vs_run34,0.997149475705463
Seurat,run17_vs_run35,0.998671809960637
Seurat,run17_vs_run36,0.997149475705463
Seurat,run17_vs_run37,0.997273295642099
Seurat,run17_vs_run38,0.997694850386276
Seurat,run17_vs_run39,0.997273295642099
Seurat,run17_vs_run40,1
Seurat,run17_vs_run41,0.997273295642099
Seurat,run17_vs_run42,0.997273295642099
Seurat,run17_vs_run43,0.99539072413993
Seurat,run17_vs_run44,0.997694850386276
Seurat,run17_vs_run45,0.997694850386276
Seurat,run17_vs_run46,0.93484652048299
Seurat,run17_vs_run47,0.997694850386276
Seurat,run17_vs_run48,0.997694850386276
Seurat,run17_vs_run49,0.998671809960637
Seurat,run17_vs_run50,0.998601720980196
Seurat,run17_vs_run51,0.998671809960637
Seurat,run17_vs_run52,0.999093854172511
Seurat,run17_vs_run53,0.997273295642099
Seurat,run17_vs_run54,0.997694850386276
Seurat,run17_vs_run55,0.999093854172511
Seurat,run17_vs_run56,0.949538428625732
Seurat,run17_vs_run57,0.997273295642099
Seurat,run17_vs_run58,0.997149475705463
Seurat,run17_vs_run59,0.949818457546741
Seurat,run17_vs_run60,0.999093854172511
Seurat,run17_vs_run61,0.950926268065894
Seurat,run17_vs_run62,0.99811652363544
Seurat,run17_vs_run63,0.950852039632679
Seurat,run17_vs_run64,0.997694850386276
Seurat,run17_vs_run65,0.999093854172511
Seurat,run17_vs_run66,0.997149475705463
Seurat,run17_vs_run67,0.994406644371578
Seurat,run17_vs_run68,0.999093854172511
Seurat,run17_vs_run69,0.999093854172511
Seurat,run17_vs_run70,0.995389463674008
Seurat,run17_vs_run71,0.975672884159279
Seurat,run17_vs_run72,0.997694850386276
Seurat,run17_vs_run73,0.94341538306362
Seurat,run17_vs_run74,0.998671809960637
Seurat,run17_vs_run75,0.951396993595326
Seurat,run17_vs_run76,0.997694850386276
Seurat,run17_vs_run77,0.950852039632679
Seurat,run17_vs_run78,0.997149475705463
Seurat,run17_vs_run79,0.944140315609929
Seurat,run17_vs_run80,0.997273295642099
Seurat,run17_vs_run81,0.997273295642099
Seurat,run17_vs_run82,0.999093854172511
Seurat,run17_vs_run83,0.997149475705463
Seurat,run17_vs_run84,0.997273295642099
Seurat,run17_vs_run85,0.999093854172511
Seurat,run17_vs_run86,0.997273295642099
Seurat,run17_vs_run87,0.951396993595326
Seurat,run17_vs_run88,0.998671809960637
Seurat,run17_vs_run89,0.950852039632679
Seurat,run17_vs_run90,0.999093854172511
Seurat,run17_vs_run91,0.997694850386276
Seurat,run17_vs_run92,0.997273295642099
Seurat,run17_vs_run93,0.996727583368156
Seurat,run17_vs_run94,0.950852039632679
Seurat,run17_vs_run95,0.997694850386276
Seurat,run17_vs_run96,0.998671809960637
Seurat,run17_vs_run97,0.997694850386276
Seurat,run17_vs_run98,0.998671809960637
Seurat,run17_vs_run99,0.950852039632679
Seurat,run18_vs_run19,0.999093854172511
Seurat,run18_vs_run20,0.998671809960637
Seurat,run18_vs_run21,0.999093854172511
Seurat,run18_vs_run22,0.999093854172511
Seurat,run18_vs_run23,0.999093854172511
Seurat,run18_vs_run24,0.996902795903435
Seurat,run18_vs_run25,0.999093854172511
Seurat,run18_vs_run26,0.997273295642099
Seurat,run18_vs_run27,0.999093854172511
Seurat,run18_vs_run28,0.999093854172511
Seurat,run18_vs_run29,0.99811652363544
Seurat,run18_vs_run30,0.998671809960637
Seurat,run18_vs_run31,0.996617544064054
Seurat,run18_vs_run32,0.950083040174972
Seurat,run18_vs_run33,0.999093854172511
Seurat,run18_vs_run34,0.997149475705463
Seurat,run18_vs_run35,0.998671809960637
Seurat,run18_vs_run36,0.997149475705463
Seurat,run18_vs_run37,0.997273295642099
Seurat,run18_vs_run38,0.997694850386276
Seurat,run18_vs_run39,0.997273295642099
Seurat,run18_vs_run40,1
Seurat,run18_vs_run41,0.997273295642099
Seurat,run18_vs_run42,0.997273295642099
Seurat,run18_vs_run43,0.99539072413993
Seurat,run18_vs_run44,0.997694850386276
Seurat,run18_vs_run45,0.997694850386276
Seurat,run18_vs_run46,0.93484652048299
Seurat,run18_vs_run47,0.997694850386276
Seurat,run18_vs_run48,0.997694850386276
Seurat,run18_vs_run49,0.998671809960637
Seurat,run18_vs_run50,0.998601720980196
Seurat,run18_vs_run51,0.998671809960637
Seurat,run18_vs_run52,0.999093854172511
Seurat,run18_vs_run53,0.997273295642099
Seurat,run18_vs_run54,0.997694850386276
Seurat,run18_vs_run55,0.999093854172511
Seurat,run18_vs_run56,0.949538428625732
Seurat,run18_vs_run57,0.997273295642099
Seurat,run18_vs_run58,0.997149475705463
Seurat,run18_vs_run59,0.949818457546741
Seurat,run18_vs_run60,0.999093854172511
Seurat,run18_vs_run61,0.950926268065894
Seurat,run18_vs_run62,0.99811652363544
Seurat,run18_vs_run63,0.950852039632679
Seurat,run18_vs_run64,0.997694850386276
Seurat,run18_vs_run65,0.999093854172511
Seurat,run18_vs_run66,0.997149475705463
Seurat,run18_vs_run67,0.994406644371578
Seurat,run18_vs_run68,0.999093854172511
Seurat,run18_vs_run69,0.999093854172511
Seurat,run18_vs_run70,0.995389463674008
Seurat,run18_vs_run71,0.975672884159279
Seurat,run18_vs_run72,0.997694850386276
Seurat,run18_vs_run73,0.94341538306362
Seurat,run18_vs_run74,0.998671809960637
Seurat,run18_vs_run75,0.951396993595326
Seurat,run18_vs_run76,0.997694850386276
Seurat,run18_vs_run77,0.950852039632679
Seurat,run18_vs_run78,0.997149475705463
Seurat,run18_vs_run79,0.944140315609929
Seurat,run18_vs_run80,0.997273295642099
Seurat,run18_vs_run81,0.997273295642099
Seurat,run18_vs_run82,0.999093854172511
Seurat,run18_vs_run83,0.997149475705463
Seurat,run18_vs_run84,0.997273295642099
Seurat,run18_vs_run85,0.999093854172511
Seurat,run18_vs_run86,0.997273295642099
Seurat,run18_vs_run87,0.951396993595326
Seurat,run18_vs_run88,0.998671809960637
Seurat,run18_vs_run89,0.950852039632679
Seurat,run18_vs_run90,0.999093854172511
Seurat,run18_vs_run91,0.997694850386276
Seurat,run18_vs_run92,0.997273295642099
Seurat,run18_vs_run93,0.996727583368156
Seurat,run18_vs_run94,0.950852039632679
Seurat,run18_vs_run95,0.997694850386276
Seurat,run18_vs_run96,0.998671809960637
Seurat,run18_vs_run97,0.997694850386276
Seurat,run18_vs_run98,0.998671809960637
Seurat,run18_vs_run99,0.950852039632679
Seurat,run19_vs_run20,0.999578101811737
Seurat,run19_vs_run21,1
Seurat,run19_vs_run22,1
Seurat,run19_vs_run23,1
Seurat,run19_vs_run24,0.997810491711086
Seurat,run19_vs_run25,1
Seurat,run19_vs_run26,0.998179843795691
Seurat,run19_vs_run27,1
Seurat,run19_vs_run28,1
Seurat,run19_vs_run29,0.997313310138654
Seurat,run19_vs_run30,0.999578101811737
Seurat,run19_vs_run31,0.995815886708137
Seurat,run19_vs_run32,0.950983970068319
Seurat,run19_vs_run33,1
Seurat,run19_vs_run34,0.996347331014247
Seurat,run19_vs_run35,0.999578101811737
Seurat,run19_vs_run36,0.996347331014247
Seurat,run19_vs_run37,0.998179843795691
Seurat,run19_vs_run38,0.998601253148603
Seurat,run19_vs_run39,0.998179843795691
Seurat,run19_vs_run40,0.999093854172511
Seurat,run19_vs_run41,0.998179843795691
Seurat,run19_vs_run42,0.998179843795691
Seurat,run19_vs_run43,0.996299069085368
Seurat,run19_vs_run44,0.998601253148603
Seurat,run19_vs_run45,0.998601253148603
Seurat,run19_vs_run46,0.934106220659402
Seurat,run19_vs_run47,0.998601253148603
Seurat,run19_vs_run48,0.998601253148603
Seurat,run19_vs_run49,0.999578101811737
Seurat,run19_vs_run50,0.997697107991184
Seurat,run19_vs_run51,0.999578101811737
Seurat,run19_vs_run52,1
Seurat,run19_vs_run53,0.998179843795691
Seurat,run19_vs_run54,0.998601253148603
Seurat,run19_vs_run55,1
Seurat,run19_vs_run56,0.950439705500723
Seurat,run19_vs_run57,0.998179843795691
Seurat,run19_vs_run58,0.996347331014247
Seurat,run19_vs_run59,0.950717387604507
Seurat,run19_vs_run60,1
Seurat,run19_vs_run61,0.950084422308413
Seurat,run19_vs_run62,0.997313310138654
Seurat,run19_vs_run63,0.951753148824276
Seurat,run19_vs_run64,0.998601253148603
Seurat,run19_vs_run65,1
Seurat,run19_vs_run66,0.996347331014247
Seurat,run19_vs_run67,0.995314978108964
Seurat,run19_vs_run68,1
Seurat,run19_vs_run69,1
Seurat,run19_vs_run70,0.996298058041077
Seurat,run19_vs_run71,0.974794144165014
Seurat,run19_vs_run72,0.998601253148603
Seurat,run19_vs_run73,0.94432073566892
Seurat,run19_vs_run74,0.999578101811737
Seurat,run19_vs_run75,0.952297755240363
Seurat,run19_vs_run76,0.998601253148603
Seurat,run19_vs_run77,0.951753148824276
Seurat,run19_vs_run78,0.996347331014247
Seurat,run19_vs_run79,0.943399499819876
Seurat,run19_vs_run80,0.998179843795691
Seurat,run19_vs_run81,0.998179843795691
Seurat,run19_vs_run82,1
Seurat,run19_vs_run83,0.996347331014247
Seurat,run19_vs_run84,0.998179843795691
Seurat,run19_vs_run85,1
Seurat,run19_vs_run86,0.998179843795691
Seurat,run19_vs_run87,0.952297755240363
Seurat,run19_vs_run88,0.999578101811737
Seurat,run19_vs_run89,0.951753148824276
Seurat,run19_vs_run90,1
Seurat,run19_vs_run91,0.998601253148603
Seurat,run19_vs_run92,0.998179843795691
Seurat,run19_vs_run93,0.995925818965866
Seurat,run19_vs_run94,0.951753148824276
Seurat,run19_vs_run95,0.998601253148603
Seurat,run19_vs_run96,0.999578101811737
Seurat,run19_vs_run97,0.998601253148603
Seurat,run19_vs_run98,0.999578101811737
Seurat,run19_vs_run99,0.951753148824276
Seurat,run20_vs_run21,0.999578101811737
Seurat,run20_vs_run22,0.999578101811737
Seurat,run20_vs_run23,0.999578101811737
Seurat,run20_vs_run24,0.997810792107951
Seurat,run20_vs_run25,0.999578101811737
Seurat,run20_vs_run26,0.998601636446667
Seurat,run20_vs_run27,0.999578101811737
Seurat,run20_vs_run28,0.999578101811737
Seurat,run20_vs_run29,0.997735928477507
Seurat,run20_vs_run30,1
Seurat,run20_vs_run31,0.996238396747624
Seurat,run20_vs_run32,0.95115599200578
Seurat,run20_vs_run33,0.999578101811737
Seurat,run20_vs_run34,0.99592581905393
Seurat,run20_vs_run35,1
Seurat,run20_vs_run36,0.99592581905393
Seurat,run20_vs_run37,0.998601636446667
Seurat,run20_vs_run38,0.998179843694053
Seurat,run20_vs_run39,0.998601636446667
Seurat,run20_vs_run40,0.998671809960637
Seurat,run20_vs_run41,0.998601636446667
Seurat,run20_vs_run42,0.998601636446667
Seurat,run20_vs_run43,0.996710839435742
Seurat,run20_vs_run44,0.998179843694053
Seurat,run20_vs_run45,0.998179843694053
Seurat,run20_vs_run46,0.93428061121272
Seurat,run20_vs_run47,0.998179843694053
Seurat,run20_vs_run48,0.998179843694053
Seurat,run20_vs_run49,1
Seurat,run20_vs_run50,0.997275551916287
Seurat,run20_vs_run51,1
Seurat,run20_vs_run52,0.999578101811737
Seurat,run20_vs_run53,0.998601636446667
Seurat,run20_vs_run54,0.998179843694053
Seurat,run20_vs_run55,0.999578101811737
Seurat,run20_vs_run56,0.95061035083528
Seurat,run20_vs_run57,0.998601636446667
Seurat,run20_vs_run58,0.99592581905393
Seurat,run20_vs_run59,0.950888203840777
Seurat,run20_vs_run60,0.999578101811737
Seurat,run20_vs_run61,0.950256669033063
Seurat,run20_vs_run62,0.997735928477507
Seurat,run20_vs_run63,0.951923743088762
Seurat,run20_vs_run64,0.998179843694053
Seurat,run20_vs_run65,0.999578101811737
Seurat,run20_vs_run66,0.99592581905393
Seurat,run20_vs_run67,0.995728099917317
Seurat,run20_vs_run68,0.999578101811737
Seurat,run20_vs_run69,0.999578101811737
Seurat,run20_vs_run70,0.996709941076049
Seurat,run20_vs_run71,0.974381014478458
Seurat,run20_vs_run72,0.998179843694053
Seurat,run20_vs_run73,0.944474831413046
Seurat,run20_vs_run74,1
Seurat,run20_vs_run75,0.952469726971145
Seurat,run20_vs_run76,0.998179843694053
Seurat,run20_vs_run77,0.951923743088762
Seurat,run20_vs_run78,0.99592581905393
Seurat,run20_vs_run79,0.943553970306767
Seurat,run20_vs_run80,0.998601636446667
Seurat,run20_vs_run81,0.998601636446667
Seurat,run20_vs_run82,0.999578101811737
Seurat,run20_vs_run83,0.99592581905393
Seurat,run20_vs_run84,0.998601636446667
Seurat,run20_vs_run85,0.999578101811737
Seurat,run20_vs_run86,0.998601636446667
Seurat,run20_vs_run87,0.952469726971145
Seurat,run20_vs_run88,1
Seurat,run20_vs_run89,0.951923743088762
Seurat,run20_vs_run90,0.999578101811737
Seurat,run20_vs_run91,0.998179843694053
Seurat,run20_vs_run92,0.998601636446667
Seurat,run20_vs_run93,0.996348333215038
Seurat,run20_vs_run94,0.951923743088762
Seurat,run20_vs_run95,0.998179843694053
Seurat,run20_vs_run96,1
Seurat,run20_vs_run97,0.998179843694053
Seurat,run20_vs_run98,1
Seurat,run20_vs_run99,0.951923743088762
Seurat,run21_vs_run22,1
Seurat,run21_vs_run23,1
Seurat,run21_vs_run24,0.997810491711086
Seurat,run21_vs_run25,1
Seurat,run21_vs_run26,0.998179843795691
Seurat,run21_vs_run27,1
Seurat,run21_vs_run28,1
Seurat,run21_vs_run29,0.997313310138654
Seurat,run21_vs_run30,0.999578101811737
Seurat,run21_vs_run31,0.995815886708137
Seurat,run21_vs_run32,0.950983970068319
